Id,Weekly_Sales
1_20_2013-07-26,4090.034249514787
1_21_2012-11-02,8181.341011369055
1_21_2012-11-09,8283.941470654761
1_21_2012-11-16,7811.104352708334
1_21_2012-11-23,9185.32671208333
1_21_2012-11-30,8765.007128750001
1_21_2012-12-07,9278.770532797618
1_21_2012-12-14,10401.60553015873
1_21_2012-12-21,12195.942594107146
1_21_2012-12-28,7591.964622559523
1_21_2013-01-04,7285.199667291665
1_21_2013-01-11,6944.007566220237
1_21_2013-01-18,6797.521649166665
1_21_2013-01-25,7003.117256458334
1_21_2013-02-01,8103.7967987500015
1_21_2013-02-08,8388.182553452385
1_21_2013-02-15,8727.764335059526
1_21_2013-02-22,8090.239853928577
1_21_2013-03-01,8693.442662936508
1_21_2013-03-08,7717.079898214286
1_21_2013-03-15,7737.228094335311
1_21_2013-03-22,7131.384722678567
1_21_2013-03-29,7836.818328750006
1_21_2013-04-05,8385.92227379058
1_21_2013-04-12,7329.839918363099
1_21_2013-04-19,7082.749973839292
1_21_2013-04-26,7531.574872321429
1_21_2013-05-03,7926.162112579365
1_21_2013-05-10,7473.715615853179
1_21_2013-05-17,6831.4802534523815
1_21_2013-05-24,7361.033668273807
1_21_2013-05-31,7542.056981726187
1_21_2013-06-07,7382.726364910713
1_21_2013-06-14,7365.0246409424635
1_21_2013-06-21,7748.378673809523
1_21_2013-06-28,7075.6272649999955
1_21_2013-07-05,7726.3140751569235
1_21_2013-07-12,7515.61693392857
1_21_2013-07-19,7009.910781726194
1_21_2013-07-26,7173.979962678572
1_22_2012-11-02,8176.775668749999
1_22_2012-11-09,7281.486891607146
1_22_2012-11-16,7385.6304772916665
1_22_2012-11-23,17472.108712797617
1_22_2012-11-30,12040.172043035716
1_22_2012-12-07,10985.855913333335
1_22_2012-12-14,11875.875839464275
1_22_2012-12-21,17473.366630416676
1_22_2012-12-28,10982.708886250004
1_22_2013-01-04,8277.350055059516
1_22_2013-01-11,8053.933428511903
1_22_2013-01-18,6587.653404583336
1_22_2013-01-25,6687.331412797617
1_22_2013-02-01,11680.798336279757
1_22_2013-02-08,12323.263834494039
1_22_2013-02-15,11944.41562915674
1_22_2013-02-22,9192.276439136904
1_22_2013-03-01,10309.605941349206
1_22_2013-03-08,10099.614718571429
1_22_2013-03-15,8621.557283482141
1_22_2013-03-22,7535.304421130951
1_22_2013-03-29,7981.589881130947
1_22_2013-04-05,7124.704932172617
1_22_2013-04-12,6742.953816944442
1_22_2013-04-19,6458.104193908729
1_22_2013-04-26,5843.942611011906
1_22_2013-05-03,7225.399290029763
1_22_2013-05-10,6408.360012023812
1_22_2013-05-17,5885.312749404762
1_22_2013-05-24,6266.283342872473
1_22_2013-05-31,6510.148492564934
1_22_2013-06-07,6222.22412860119
1_22_2013-06-14,6587.721469027781
1_22_2013-06-21,6375.170680714286
1_22_2013-06-28,6262.152599404756
1_22_2013-07-05,6283.877628730152
1_22_2013-07-12,6249.860228809524
1_22_2013-07-19,6209.314553095239
1_22_2013-07-26,7158.343214047616
1_23_2012-11-02,24165.85768666665
1_23_2012-11-09,22340.488131845228
1_23_2012-11-16,21508.310387738085
1_23_2012-11-23,31157.7632489881
1_23_2012-11-30,27680.46285684524
1_23_2012-12-07,32420.07324291667
1_23_2012-12-14,36570.24284720239
1_23_2012-12-21,58335.84186000004
1_23_2012-12-28,22364.228511130957
1_23_2013-01-04,17164.37525029762
1_23_2013-01-11,17561.335702916673
1_23_2013-01-18,15548.207359583324
1_23_2013-01-25,14455.129875654759
1_23_2013-02-01,21904.38410642855
1_23_2013-02-08,23651.525090902767
1_23_2013-02-15,23277.193316250006
1_23_2013-02-22,19736.94609990079
1_23_2013-03-01,20808.5381553373
1_23_2013-03-08,20143.82348828735
1_23_2013-03-15,19567.955812708344
1_23_2013-03-22,20246.400955982135
1_23_2013-03-29,21544.25936020832
1_23_2013-04-05,21987.672243313493
1_23_2013-04-12,20402.775585535714
1_23_2013-04-19,19962.312213750007
1_23_2013-04-26,18549.49194428571
1_23_2013-05-03,21171.639009047627
1_23_2013-05-10,21111.000634970245
1_23_2013-05-17,19239.29866949404
1_23_2013-05-24,21598.61667726191
1_23_2013-05-31,23114.110244136908
1_23_2013-06-07,23373.94732692461
1_23_2013-06-14,24765.003185714297
1_23_2013-06-21,26087.570651507933
1_23_2013-06-28,23572.103757976183
1_23_2013-07-05,21500.634718452377
1_23_2013-07-12,18924.32618872023
1_23_2013-07-19,18614.10302650793
1_23_2013-07-26,18889.155820079355
1_24_2012-11-02,6873.4785014880945
1_24_2012-11-09,6068.885057261903
1_24_2012-11-16,5992.213191130952
1_24_2012-11-23,11529.56880172619
1_24_2012-11-30,9743.354228511904
1_24_2012-12-07,10511.407702380951
1_24_2012-12-14,11947.186841666658
1_24_2012-12-21,14467.663192380947
1_24_2012-12-28,4569.101434583335
1_24_2013-01-04,4556.522909999998
1_24_2013-01-11,4078.6955716666653
1_24_2013-01-18,3760.709164583334
1_24_2013-01-25,3934.101317499999
1_24_2013-02-01,7680.3673507341255
1_24_2013-02-08,7730.061047351187
1_24_2013-02-15,7073.684349424604
1_24_2013-02-22,5828.335185714288
1_24_2013-03-01,6220.666583690478
1_24_2013-03-08,5561.130255178574
1_24_2013-03-15,4609.379674494048
1_24_2013-03-22,5008.675998363098
1_24_2013-03-29,5512.081443273811
1_24_2013-04-05,6188.6231931547645
1_24_2013-04-12,5158.5831015178555
1_24_2013-04-19,5301.852895624998
1_24_2013-04-26,4327.917881805555
1_24_2013-05-03,4891.776750902779
1_24_2013-05-10,4660.388315208333
1_24_2013-05-17,4371.2652889980145
1_24_2013-05-24,4411.916942499997
1_24_2013-05-31,4486.67408894841
1_24_2013-06-07,4233.6007050694425
1_24_2013-06-14,3852.7752142559502
1_24_2013-06-21,3910.4849995833347
1_24_2013-06-28,3928.5366877976167
1_24_2013-07-05,4160.095751666667
1_24_2013-07-12,4100.359751210319
1_24_2013-07-19,4531.855122172619
1_24_2013-07-26,6145.233483928574
1_25_2012-11-02,10819.999194702385
1_25_2012-11-09,9842.74697392857
1_25_2012-11-16,9311.94710494047
1_25_2012-11-23,11094.717990535704
1_25_2012-11-30,10859.664056666663
1_25_2012-12-07,11284.516131964287
1_25_2012-12-14,12372.959498214284
1_25_2012-12-21,14709.61172869047
1_25_2012-12-28,9400.311751666672
1_25_2013-01-04,6920.974907916665
1_25_2013-01-11,6725.4816954166645
1_25_2013-01-18,6192.420562619054
1_25_2013-01-25,6469.598971250004
1_25_2013-02-01,9869.780051785718
1_25_2013-02-08,10507.006688422623
1_25_2013-02-15,10273.358990079367
1_25_2013-02-22,10014.049831964287
1_25_2013-03-01,11270.786656369048
1_25_2013-03-08,11334.748320803566
1_25_2013-03-15,12093.265247857142
1_25_2013-03-22,12743.619702896829
1_25_2013-03-29,13744.807265476176
1_25_2013-04-05,12826.364237886904
1_25_2013-04-12,11864.503890863094
1_25_2013-04-19,10799.62789369047
1_25_2013-04-26,10696.498761249997
1_25_2013-05-03,11639.36899761905
1_25_2013-05-10,10684.407085059524
1_25_2013-05-17,10272.742102023814
1_25_2013-05-24,10356.545196736111
1_25_2013-05-31,11110.401220357142
1_25_2013-06-07,10752.928794791667
1_25_2013-06-14,10523.768970624998
1_25_2013-06-21,10600.467466865071
1_25_2013-06-28,10057.660689861117
1_25_2013-07-05,10203.774630833335
1_25_2013-07-12,8462.398404434527
1_25_2013-07-19,8370.515635654763
1_25_2013-07-26,8128.665059940475
1_26_2012-11-02,8769.313627261907
1_26_2012-11-09,7991.859592797619
1_26_2012-11-16,7377.259091250004
1_26_2012-11-23,10079.404536646833
1_26_2012-11-30,7991.281980396822
1_26_2012-12-07,8725.047914166658
1_26_2012-12-14,10083.961432916656
1_26_2012-12-21,13078.190448214282
1_26_2012-12-28,5832.536127023806
1_26_2013-01-04,4251.778729761905
1_26_2013-01-11,4722.27519369048
1_26_2013-01-18,4667.1210388095205
1_26_2013-01-25,4929.711712916662
1_26_2013-02-01,8484.54206426587
1_26_2013-02-08,8926.921262033731
1_26_2013-02-15,8839.761483124998
1_26_2013-02-22,7775.386692321429
1_26_2013-03-01,8096.844261339286
1_26_2013-03-08,7558.951932410713
1_26_2013-03-15,7463.347440624997
1_26_2013-03-22,6517.721473958336
1_26_2013-03-29,7153.610910089291
1_26_2013-04-05,7737.287727797619
1_26_2013-04-12,7259.543261428577
1_26_2013-04-19,7063.235308750003
1_26_2013-04-26,6828.061455198413
1_26_2013-05-03,6950.383581309524
1_26_2013-05-10,6249.0380159821425
1_26_2013-05-17,6263.653480238099
1_26_2013-05-24,5750.161291041665
1_26_2013-05-31,5958.78470532738
1_26_2013-06-07,5608.214347936509
1_26_2013-06-14,5815.134139166665
1_26_2013-06-21,5703.601635059522
1_26_2013-06-28,5643.26283505953
1_26_2013-07-05,5748.62651529762
1_26_2013-07-12,5136.842827738093
1_26_2013-07-19,5055.162652142853
1_26_2013-07-26,4795.895264523808
1_27_2012-11-02,1729.9296352380957
1_27_2012-11-09,1710.1114373809519
1_27_2012-11-16,1778.7790900000016
1_27_2012-11-23,2016.0631792460333
1_27_2012-11-30,2079.3828413293654
1_27_2012-12-07,2805.9405341666697
1_27_2012-12-14,3554.854105952382
1_27_2012-12-21,4690.103112083332
1_27_2012-12-28,2181.496591666666
1_27_2013-01-04,1642.1155954166684
1_27_2013-01-11,1594.7358779166668
1_27_2013-01-18,1386.1593525000014
1_27_2013-01-25,1278.576494583334
1_27_2013-02-01,2068.0441625000008
1_27_2013-02-08,2098.8969676190472
1_27_2013-02-15,2234.9795039384912
1_27_2013-02-22,1696.948918154762
1_27_2013-03-01,1464.9595911607141
1_27_2013-03-08,1345.52482139881
1_27_2013-03-15,1328.1113555555557
1_27_2013-03-22,1252.7720454166674
1_27_2013-03-29,1305.9031632142865
1_27_2013-04-05,1168.7071292559529
1_27_2013-04-12,1036.3565115476188
1_27_2013-04-19,1021.5446563690464
1_27_2013-04-26,1030.788205525793
1_27_2013-05-03,1002.5790897916665
1_27_2013-05-10,958.319102083334
1_27_2013-05-17,930.201021398809
1_27_2013-05-24,879.3237632738087
1_27_2013-05-31,902.4521910119043
1_27_2013-06-07,991.7131876785719
1_27_2013-06-14,827.5128697023814
1_27_2013-06-21,865.8574625000009
1_27_2013-06-28,907.1911260714301
1_27_2013-07-05,838.6530771130957
1_27_2013-07-12,879.9699739880949
1_27_2013-07-19,918.78351467262
1_27_2013-07-26,864.8284497619051
1_28_2012-11-02,886.1903287698407
1_28_2012-11-09,892.9559799999995
1_28_2012-11-16,827.392413571428
1_28_2012-11-23,742.755918988095
1_28_2012-11-30,789.9975110714279
1_28_2012-12-07,902.4097530357138
1_28_2012-12-14,960.0129700000005
1_28_2012-12-21,952.0992290476196
1_28_2012-12-28,702.0376370833334
1_28_2013-01-04,626.178050416667
1_28_2013-01-11,651.4333650000005
1_28_2013-01-18,704.2224562500008
1_28_2013-01-25,725.2238304166669
1_28_2013-02-01,773.7612899503961
1_28_2013-02-08,835.1065121130949
1_28_2013-02-15,911.8373219047617
1_28_2013-02-22,815.8698360119051
1_28_2013-03-01,758.5769871130949
1_28_2013-03-08,710.275850208333
1_28_2013-03-15,650.8837870932539
1_28_2013-03-22,600.6741397916667
1_28_2013-03-29,601.0125875000001
1_28_2013-04-05,784.2844612202385
1_28_2013-04-12,521.7045825595236
1_28_2013-04-19,616.7331397023811
1_28_2013-04-26,562.0439398214285
1_28_2013-05-03,616.1262528869051
1_28_2013-05-10,549.9178616071429
1_28_2013-05-17,480.0801086904763
1_28_2013-05-24,386.5105157142856
1_28_2013-05-31,405.2196314880952
1_28_2013-06-07,452.69802603084406
1_28_2013-06-14,421.54949696428554
1_28_2013-06-21,398.8236564880952
1_28_2013-06-28,418.4155653571429
1_28_2013-07-05,422.68069136904757
1_28_2013-07-12,387.2652357665947
1_28_2013-07-19,409.1866092559523
1_28_2013-07-26,329.8219897420637
1_29_2012-11-02,4924.169486666666
1_29_2012-11-09,4813.2906370833325
1_29_2012-11-16,4836.8309362499995
1_29_2012-11-23,5739.881808690477
1_29_2012-11-30,5623.84915404762
1_29_2012-12-07,7163.519602083336
1_29_2012-12-14,9027.409347797618
1_29_2012-12-21,12541.362609583326
1_29_2012-12-28,6955.154220833334
1_29_2013-01-04,4536.917916458334
1_29_2013-01-11,4450.842751041668
1_29_2013-01-18,3963.332566547618
1_29_2013-01-25,3729.6485699404784
1_29_2013-02-01,6067.208748055553
1_29_2013-02-08,7094.16663412698
1_29_2013-02-15,7305.057261091268
1_29_2013-02-22,5420.971709642859
1_29_2013-03-01,5197.527256666669
1_29_2013-03-08,4559.188147767861
1_29_2013-03-15,4757.344660823415
1_29_2013-03-22,3914.7635253679646
1_29_2013-03-29,4172.362133214282
1_29_2013-04-05,4257.207832916668
1_29_2013-04-12,3829.160202103175
1_29_2013-04-19,3887.4873789817816
1_29_2013-04-26,3881.3536438690458
1_29_2013-05-03,5160.218293392861
1_29_2013-05-10,5011.853870119046
1_29_2013-05-17,4040.7754606547605
1_29_2013-05-24,3483.3478280627696
1_29_2013-05-31,3711.380899732141
1_29_2013-06-07,3942.590320753966
1_29_2013-06-14,3774.390350616883
1_29_2013-06-21,3772.7835069047624
1_29_2013-06-28,4025.209939047622
1_29_2013-07-05,4608.274781309523
1_29_2013-07-12,3947.284984107145
1_29_2013-07-19,3673.405186468254
1_29_2013-07-26,3623.4156812896836
1_30_2012-11-02,2769.193665833331
1_30_2012-11-09,2731.414963333333
1_30_2012-11-16,2486.784715000002
1_30_2012-11-23,2805.2328490476198
1_30_2012-11-30,2590.1942053571443
1_30_2012-12-07,2599.7529880952375
1_30_2012-12-14,2887.51416011905
1_30_2012-12-21,3306.575290952381
1_30_2012-12-28,2582.8866385714273
1_30_2013-01-04,2501.531067857145
1_30_2013-01-11,2373.4540395238105
1_30_2013-01-18,2597.1547196428583
1_30_2013-01-25,2756.119926428572
1_30_2013-02-01,4126.190149285716
1_30_2013-02-08,4519.378492936507
1_30_2013-02-15,4699.790610476191
1_30_2013-02-22,3738.072293035714
1_30_2013-03-01,4398.867864107145
1_30_2013-03-08,3976.9015027976184
1_30_2013-03-15,3956.990194166665
1_30_2013-03-22,3797.6791247817464
1_30_2013-03-29,3722.2783740476216
1_30_2013-04-05,4234.147528809523
1_30_2013-04-12,4113.379500238095
1_30_2013-04-19,3849.3996936607136
1_30_2013-04-26,3470.3272119642847
1_30_2013-05-03,4434.212052291665
1_30_2013-05-10,3477.51942501984
1_30_2013-05-17,3502.253106805555
1_30_2013-05-24,3497.7218308730153
1_30_2013-05-31,3666.6799189682542
1_30_2013-06-07,3975.650781428572
1_30_2013-06-14,3298.2505470535707
1_30_2013-06-21,3268.149275625
1_30_2013-06-28,3462.7544970535732
1_30_2013-07-05,3908.779877361114
1_30_2013-07-12,3523.215021785714
1_30_2013-07-19,3339.9802814087298
1_30_2013-07-26,3037.2433815476174
1_31_2012-11-02,2053.6614223809543
1_31_2012-11-09,1955.075805
1_31_2012-11-16,1812.1077208035726
1_31_2012-11-23,2105.686501755952
1_31_2012-11-30,2225.676771428572
1_31_2012-12-07,3694.895549166666
1_31_2012-12-14,3882.4008558928563
1_31_2012-12-21,5547.97358642857
1_31_2012-12-28,2233.901397559522
1_31_2013-01-04,2227.9332803571415
1_31_2013-01-11,2763.994472708332
1_31_2013-01-18,2126.2491130555536
1_31_2013-01-25,1881.319416805555
1_31_2013-02-01,2780.097336884922
1_31_2013-02-08,2641.2687696627
1_31_2013-02-15,2439.100513809524
1_31_2013-02-22,2303.0070148015866
1_31_2013-03-01,2540.359430416665
1_31_2013-03-08,2240.690524156745
1_31_2013-03-15,1908.3215323809518
1_31_2013-03-22,2036.975722499999
1_31_2013-03-29,1721.2631324999995
1_31_2013-04-05,1593.8882211309517
1_31_2013-04-12,1568.2154267261903
1_31_2013-04-19,1465.1821970833344
1_31_2013-04-26,1449.2938833333337
1_31_2013-05-03,1694.305599424602
1_31_2013-05-10,1767.656939166666
1_31_2013-05-17,1466.2631475992066
1_31_2013-05-24,1337.0270394642862
1_31_2013-05-31,1434.287752857143
1_31_2013-06-07,1610.4910670436493
1_31_2013-06-14,1242.2511080654763
1_31_2013-06-21,1289.962486250001
1_31_2013-06-28,1265.0591516071427
1_31_2013-07-05,1723.7551570734126
1_31_2013-07-12,2500.546910215548
1_31_2013-07-19,2622.1370591071422
1_31_2013-07-26,3243.4566465873017
1_32_2012-11-02,6694.059515178573
1_32_2012-11-09,7236.480052023804
1_32_2012-11-16,6301.9275347023795
1_32_2012-11-23,9779.71296892857
1_32_2012-11-30,8952.859114166664
1_32_2012-12-07,12800.30808196429
1_32_2012-12-14,18147.036908809543
1_32_2012-12-21,40229.37232035714
1_32_2012-12-28,11775.233017083325
1_32_2013-01-04,5320.112668452384
1_32_2013-01-11,4671.6728214583345
1_32_2013-01-18,4740.94318208334
1_32_2013-01-25,6399.9464137500045
1_32_2013-02-01,9612.629500694442
1_32_2013-02-08,13324.97616875
1_32_2013-02-15,20784.721509196428
1_32_2013-02-22,8340.550448630956
1_32_2013-03-01,8333.310119603175
1_32_2013-03-08,7406.03781279762
1_32_2013-03-15,6739.916344682538
1_32_2013-03-22,6868.452040595236
1_32_2013-03-29,7281.185391666675
1_32_2013-04-05,7804.935786547624
1_32_2013-04-12,6662.365181011906
1_32_2013-04-19,6097.48832029762
1_32_2013-04-26,6973.574999940474
1_32_2013-05-03,9117.279075704359
1_32_2013-05-10,13480.92650434524
1_32_2013-05-17,8255.786311964284
1_32_2013-05-24,7767.932951785717
1_32_2013-05-31,7435.54120541667
1_32_2013-06-07,7283.385725833334
1_32_2013-06-14,6313.194284900794
1_32_2013-06-21,7218.822913303572
1_32_2013-06-28,6235.774539404762
1_32_2013-07-05,7087.479328154759
1_32_2013-07-12,6028.930865386905
1_32_2013-07-19,5932.7765288095225
1_32_2013-07-26,5740.191298025795
1_33_2012-11-02,6675.447977083334
1_33_2012-11-09,6199.841583333333
1_33_2012-11-16,5676.019360694447
1_33_2012-11-23,10739.688353749985
1_33_2012-11-30,8832.508416666664
1_33_2012-12-07,10139.208202777776
1_33_2012-12-14,12418.687905714285
1_33_2012-12-21,15004.318158690474
1_33_2012-12-28,4433.595843630954
1_33_2013-01-04,3890.3570170833336
1_33_2013-01-11,3594.8964578571427
1_33_2013-01-18,3173.9291352380937
1_33_2013-01-25,3720.004650238092
1_33_2013-02-01,6674.044861696432
1_33_2013-02-08,7562.741506190482
1_33_2013-02-15,8103.874281914683
1_33_2013-02-22,5256.973642261904
1_33_2013-03-01,5576.008037172619
1_33_2013-03-08,5372.665974404757
1_33_2013-03-15,5864.497181587301
1_33_2013-03-22,4943.521603720241
1_33_2013-03-29,5137.918535833333
1_33_2013-04-05,5743.290656309527
1_33_2013-04-12,4841.647086130951
1_33_2013-04-19,5025.1774211507945
1_33_2013-04-26,4323.619255565478
1_33_2013-05-03,4983.134323511906
1_33_2013-05-10,4625.755083095239
1_33_2013-05-17,4675.892118630954
1_33_2013-05-24,5344.475802261906
1_33_2013-05-31,5369.475643482143
1_33_2013-06-07,4751.170380089285
1_33_2013-06-14,4348.230837926589
1_33_2013-06-21,3962.719212023808
1_33_2013-06-28,4375.480472023812
1_33_2013-07-05,4341.307492410714
1_33_2013-07-12,4179.296256488094
1_33_2013-07-19,5438.501377718254
1_33_2013-07-26,6014.163107559523
1_34_2012-11-02,11827.40200694445
1_34_2012-11-09,11385.846866250005
1_34_2012-11-16,10521.535929166663
1_34_2012-11-23,13886.760149166665
1_34_2012-11-30,12439.583571011906
1_34_2012-12-07,13230.525506011916
1_34_2012-12-14,14192.743627916665
1_34_2012-12-21,16107.296056250005
1_34_2012-12-28,11578.528647291669
1_34_2013-01-04,8520.541397321427
1_34_2013-01-11,8205.52542672619
1_34_2013-01-18,7746.77575196429
1_34_2013-01-25,8379.587732857146
1_34_2013-02-01,11929.1363368254
1_34_2013-02-08,13384.358824553572
1_34_2013-02-15,13332.139927301594
1_34_2013-02-22,12593.683285238098
1_34_2013-03-01,13164.750646835315
1_34_2013-03-08,12024.756025852272
1_34_2013-03-15,13003.350297886907
1_34_2013-03-22,11994.469083928567
1_34_2013-03-29,13068.140794226196
1_34_2013-04-05,13557.947227678573
1_34_2013-04-12,13937.017391428573
1_34_2013-04-19,12144.865376666663
1_34_2013-04-26,11777.622949553574
1_34_2013-05-03,13938.89160952381
1_34_2013-05-10,13868.447300625005
1_34_2013-05-17,13489.29265869048
1_34_2013-05-24,13136.36069190477
1_34_2013-05-31,13905.294899761913
1_34_2013-06-07,14501.801962499998
1_34_2013-06-14,12440.173088452379
1_34_2013-06-21,11710.15957818452
1_34_2013-06-28,12225.67010333333
1_34_2013-07-05,12844.255041329365
1_34_2013-07-12,10719.443680595232
1_34_2013-07-19,9723.86274005952
1_34_2013-07-26,9289.430833174607
1_35_2012-11-02,2784.126596726189
1_35_2012-11-09,2516.5516783333323
1_35_2012-11-16,2598.9787208333323
1_35_2012-11-23,2852.960126845236
1_35_2012-11-30,2781.79218267857
1_35_2012-12-07,2857.629313749999
1_35_2012-12-14,3270.432464940475
1_35_2012-12-21,3730.38028035714
1_35_2012-12-28,2654.3662320238077
1_35_2013-01-04,1988.7452437500015
1_35_2013-01-11,1938.3375520833335
1_35_2013-01-18,1864.3435396428576
1_35_2013-01-25,1765.268438035715
1_35_2013-02-01,2748.7570460714282
1_35_2013-02-08,2937.3483297321422
1_35_2013-02-15,2505.465589573414
1_35_2013-02-22,2336.2263348809524
1_35_2013-03-01,2724.5940607142866
1_35_2013-03-08,2649.85365077381
1_35_2013-03-15,2891.6242323809515
1_35_2013-03-22,2575.230054821429
1_35_2013-03-29,2794.250153660713
1_35_2013-04-05,3339.0879721428582
1_35_2013-04-12,3146.8184875000006
1_35_2013-04-19,2895.376160952381
1_35_2013-04-26,2931.3855691369035
1_35_2013-05-03,3325.6447371031736
1_35_2013-05-10,3636.203024722219
1_35_2013-05-17,2913.6122273809524
1_35_2013-05-24,2738.5663197916656
1_35_2013-05-31,2828.5826058134917
1_35_2013-06-07,2835.144933303572
1_35_2013-06-14,2406.8896428571416
1_35_2013-06-21,2436.724121011905
1_35_2013-06-28,2654.8634912500015
1_35_2013-07-05,2635.182831944444
1_35_2013-07-12,2166.0394209226192
1_35_2013-07-19,2390.907211428572
1_35_2013-07-26,2067.3903448015876
1_36_2012-11-02,1665.4489483333336
1_36_2012-11-09,1378.9499419642866
